DyadId,ConflictId,Location,SideA,SideA2nd,SideB,SideBID,SideB2nd,Incompatibility,TerritoryName,Year,IntensityLevel,TypeOfConflict,StartDate,StartPrec,StartDate2,StartPrec2,GWNoA,GWNoA2nd,GWNoB,GWNoB2nd,GWNoLoc,Region,Version
680,1-86,DR Congo (Zaire),Government of DR Congo (Zaire) ,,Military Faction (Forces of Jean Schramme),1266,,2,,1967,1,3,1967-07-05,1,1967-07-05,1,490,,,,490,4,1.0-2016
681,1-86,DR Congo (Zaire),Government of DR Congo (Zaire) ,"Government of Morocco, Government of Uganda",FLNC,1267,,2,,1977,1,4,1977-03-08,1,1977-04-30,3,490,"600, 500",,,490,4,1.0-2016
681,1-86,DR Congo (Zaire),Government of DR Congo (Zaire) ,,FLNC,1267,,2,,1978,1,3,1977-03-08,1,1977-04-30,3,490,,,,490,4,1.0-2016
683,1-26,Myanmar (Burma),Government of Myanmar (Burma),,MFL-MUF,1030,,1,Mon,1949,1,3,1948-12-31,3,1949-02-28,3,775,,,,775,3,1.0-2016
683,1-26,Myanmar (Burma),Government of Myanmar (Burma),,MFL-MUF,1030,,1,Mon,1950,1,3,1948-12-31,3,1949-02-28,3,775,,,,775,3,1.0-2016
683,1-26,Myanmar (Burma),Government of Myanmar (Burma),,MFL-MUF,1030,,1,Mon,1951,1,3,1948-12-31,3,1949-02-28,3,775,,,,775,3,1.0-2016
684,1-26,Myanmar (Burma),Government of Myanmar (Burma),,MPF,1031,,1,Mon,1952,1,3,1952-12-31,5,1952-12-31,5,775,,,,775,3,1.0-2016
684,1-26,Myanmar (Burma),Government of Myanmar (Burma),,MPF,1031,,1,Mon,1953,1,3,1952-12-31,5,1952-12-31,5,775,,,,775,3,1.0-2016
684,1-26,Myanmar (Burma),Government of Myanmar (Burma),,MPF,1031,,1,Mon,1954,1,3,1952-12-31,5,1952-12-31,5,775,,,,775,3,1.0-2016
684,1-26,Myanmar (Burma),Government of Myanmar (Burma),,MPF,1031,,1,Mon,1955,1,3,1952-12-31,5,1952-12-31,5,775,,,,775,3,1.0-2016
684,1-26,Myanmar (Burma),Government of Myanmar (Burma),,MPF,1031,,1,Mon,1956,1,3,1952-12-31,5,1952-12-31,5,775,,,,775,3,1.0-2016
684,1-26,Myanmar (Burma),Government of Myanmar (Burma),,MPF,1031,,1,Mon,1957,1,3,1952-12-31,5,1952-12-31,5,775,,,,775,3,1.0-2016
684,1-26,Myanmar (Burma),Government of Myanmar (Burma),,MPF,1031,,1,Mon,1958,1,3,1952-12-31,5,1952-12-31,5,775,,,,775,3,1.0-2016
685,1-88,Mozambique,Government of Portugal,,Frelimo,1274,,1,Mozambique,1964,1,1,1964-11-19,1,1964-11-19,1,235,,,,541,4,1.0-2016
685,1-88,Mozambique,Government of Portugal,,Frelimo,1274,,1,Mozambique,1965,1,1,1964-11-19,1,1964-11-19,1,235,,,,541,4,1.0-2016
685,1-88,Mozambique,Government of Portugal,,Frelimo,1274,,1,Mozambique,1966,1,1,1964-11-19,1,1964-11-19,1,235,,,,541,4,1.0-2016
685,1-88,Mozambique,Government of Portugal,,Frelimo,1274,,1,Mozambique,1967,1,1,1964-11-19,1,1964-11-19,1,235,,,,541,4,1.0-2016
685,1-88,Mozambique,Government of Portugal,,Frelimo,1274,,1,Mozambique,1968,1,1,1964-11-19,1,1964-11-19,1,235,,,,541,4,1.0-2016
685,1-88,Mozambique,Government of Portugal,,Frelimo,1274,,1,Mozambique,1969,1,1,1964-11-19,1,1964-11-19,1,235,,,,541,4,1.0-2016
685,1-88,Mozambique,Government of Portugal,,Frelimo,1274,,1,Mozambique,1970,1,1,1964-11-19,1,1964-11-19,1,235,,,,541,4,1.0-2016
685,1-88,Mozambique,Government of Portugal,,Frelimo,1274,,1,Mozambique,1971,1,1,1964-11-19,1,1964-11-19,1,235,,,,541,4,1.0-2016
685,1-88,Mozambique,Government of Portugal,,Frelimo,1274,,1,Mozambique,1972,2,1,1964-11-19,1,1964-11-19,1,235,,,,541,4,1.0-2016
685,1-88,Mozambique,Government of Portugal,,Frelimo,1274,,1,Mozambique,1973,2,1,1964-11-19,1,1964-11-19,1,235,,,,541,4,1.0-2016
685,1-88,Mozambique,Government of Portugal,,Frelimo,1274,,1,Mozambique,1974,1,1,1964-11-19,1,1964-11-19,1,235,,,,541,4,1.0-2016
686,1-89,South Yemen,Government of United Kingdom,,FLOSY,1107,,1,Aden/South Yemen,1964,1,1,1964-11-25,1,1964-11-25,1,200,,,,680,2,1.0-2016
686,1-89,South Yemen,Government of United Kingdom,,FLOSY,1107,,1,Aden/South Yemen,1965,1,1,1964-11-25,1,1964-11-25,1,200,,,,680,2,1.0-2016
686,1-89,South Yemen,Government of United Kingdom,,FLOSY,1107,,1,Aden/South Yemen,1966,1,1,1964-11-25,1,1964-11-25,1,200,,,,680,2,1.0-2016
686,1-89,South Yemen,Government of United Kingdom,,FLOSY,1107,,1,Aden/South Yemen,1967,1,1,1964-11-25,1,1964-11-25,1,200,,,,680,2,1.0-2016
687,1-157,Sri Lanka,Government of Sri Lanka,,EPRLF,1165,,1,Eelam,1985,1,3,1985-05-04,1,1985-05-04,1,780,,,,780,3,1.0-2016
687,1-157,Sri Lanka,Government of Sri Lanka,,EPRLF,1165,,1,Eelam,1989,1,3,1985-05-04,1,1989-11-17,1,780,,,,780,3,1.0-2016
689,1-29,India,Government of India,,CPI,1019,,2,,1948,2,3,1948-05-01,1,1948-09-18,2,750,,,,750,3,1.0-2016
689,1-29,India,Government of India,,CPI,1019,,2,,1949,2,3,1948-05-01,1,1948-09-18,2,750,,,,750,3,1.0-2016
689,1-29,India,Government of India,,CPI,1019,,2,,1950,2,3,1948-05-01,1,1948-09-18,2,750,,,,750,3,1.0-2016
689,1-29,India,Government of India,,CPI,1019,,2,,1951,2,3,1948-05-01,1,1948-09-18,2,750,,,,750,3,1.0-2016
690,1-29,India,Government of India,,CPI-ML,1034,,2,,1969,1,3,1969-05-27,1,1969-12-31,5,750,,,,750,3,1.0-2016
690,1-29,India,Government of India,,CPI-ML,1034,,2,,1970,1,3,1969-05-27,1,1969-12-31,5,750,,,,750,3,1.0-2016
690,1-29,India,Government of India,,CPI-ML,1034,,2,,1971,1,3,1969-05-27,1,1969-12-31,5,750,,,,750,3,1.0-2016
692,1-158,Cameroon,Government of Cameroon,Government of France,UPC,1418,,2,,1960,2,4,1960-01-31,4,1960-01-31,4,471,220,,,471,4,1.0-2016
692,1-158,Cameroon,Government of Cameroon,,UPC,1418,,2,,1961,1,3,1960-01-31,4,1960-01-31,4,471,,,,471,4,1.0-2016
693,1-31,Malaysia,Government of United Kingdom,,CPM,1038,,1,Malaya,1948,1,1,1948-06-19,1,1948-06-19,1,200,,,,820,3,1.0-2016
693,1-31,Malaysia,Government of United Kingdom,Government of New Zealand,CPM,1038,,1,Malaya,1949,1,1,1948-06-19,1,1948-06-19,1,200,920,,,820,3,1.0-2016
693,1-31,Malaysia,Government of United Kingdom,"Government of Australia, Government of New Zealand",CPM,1038,,1,Malaya,1950,2,1,1948-06-19,1,1948-06-19,1,200,"900, 920",,,820,3,1.0-2016
693,1-31,Malaysia,Government of United Kingdom,"Government of Australia, Government of New Zealand",CPM,1038,,1,Malaya,1951,2,1,1948-06-19,1,1948-06-19,1,200,"900, 920",,,820,3,1.0-2016
693,1-31,Malaysia,Government of United Kingdom,"Government of Australia, Government of New Zealand",CPM,1038,,1,Malaya,1952,2,1,1948-06-19,1,1948-06-19,1,200,"900, 920",,,820,3,1.0-2016
693,1-31,Malaysia,Government of United Kingdom,"Government of Australia, Government of New Zealand",CPM,1038,,1,Malaya,1953,2,1,1948-06-19,1,1948-06-19,1,200,"900, 920",,,820,3,1.0-2016
693,1-31,Malaysia,Government of United Kingdom,"Government of Australia, Government of New Zealand",CPM,1038,,1,Malaya,1954,1,1,1948-06-19,1,1948-06-19,1,200,"900, 920",,,820,3,1.0-2016
693,1-31,Malaysia,Government of United Kingdom,"Government of Australia, Government of New Zealand",CPM,1038,,1,Malaya,1955,1,1,1948-06-19,1,1948-06-19,1,200,"900, 920",,,820,3,1.0-2016
693,1-31,Malaysia,Government of United Kingdom,"Government of Australia, Government of New Zealand",CPM,1038,,1,Malaya,1956,1,1,1948-06-19,1,1948-06-19,1,200,"900, 920",,,820,3,1.0-2016
693,1-31,Malaysia,Government of United Kingdom,"Government of Australia, Government of New Zealand",CPM,1038,,1,Malaya,1957,1,1,1948-06-19,1,1948-06-19,1,200,"900, 920",,,820,3,1.0-2016
694,1-36,Guatemala,Government of Guatemala,,FAR II,1590,,2,,1970,1,3,1970-12-31,5,1970-12-31,5,90,,,,90,5,1.0-2016
694,1-36,Guatemala,Government of Guatemala,,FAR II,1590,,2,,1971,1,3,1970-12-31,5,1970-12-31,5,90,,,,90,5,1.0-2016
694,1-36,Guatemala,Government of Guatemala,,FAR II,1590,,2,,1972,1,3,1970-12-31,5,1970-12-31,5,90,,,,90,5,1.0-2016
694,1-36,Guatemala,Government of Guatemala,,FAR II,1590,,2,,1973,1,3,1970-12-31,5,1970-12-31,5,90,,,,90,5,1.0-2016
694,1-36,Guatemala,Government of Guatemala,,FAR II,1590,,2,,1974,1,3,1970-12-31,5,1970-12-31,5,90,,,,90,5,1.0-2016
694,1-36,Guatemala,Government of Guatemala,,FAR II,1590,,2,,1975,1,3,1970-12-31,5,1970-12-31,5,90,,,,90,5,1.0-2016
694,1-36,Guatemala,Government of Guatemala,,FAR II,1590,,2,,1976,1,3,1970-12-31,5,1970-12-31,5,90,,,,90,5,1.0-2016
694,1-36,Guatemala,Government of Guatemala,,FAR II,1590,,2,,1977,1,3,1970-12-31,5,1970-12-31,5,90,,,,90,5,1.0-2016
694,1-36,Guatemala,Government of Guatemala,,FAR II,1590,,2,,1978,1,3,1970-12-31,5,1970-12-31,5,90,,,,90,5,1.0-2016
694,1-36,Guatemala,Government of Guatemala,,FAR II,1590,,2,,1979,1,3,1970-12-31,5,1970-12-31,5,90,,,,90,5,1.0-2016
694,1-36,Guatemala,Government of Guatemala,,FAR II,1590,,2,,1980,1,3,1970-12-31,5,1970-12-31,5,90,,,,90,5,1.0-2016
694,1-36,Guatemala,Government of Guatemala,,FAR II,1590,,2,,1981,1,3,1970-12-31,5,1970-12-31,5,90,,,,90,5,1.0-2016
695,1-37,Israel,Government of Israel,,Palestinian insurgents,1044,,1,Palestine,1949,1,3,1948-05-15,1,1949-12-31,5,666,,,,666,2,1.0-2016
695,1-37,Israel,Government of Israel,,Palestinian insurgents,1044,,1,Palestine,1950,1,3,1948-05-15,1,1949-12-31,5,666,,,,666,2,1.0-2016
695,1-37,Israel,Government of Israel,,Palestinian insurgents,1044,,1,Palestine,1951,1,3,1948-05-15,1,1949-12-31,5,666,,,,666,2,1.0-2016
695,1-37,Israel,Government of Israel,,Palestinian insurgents,1044,,1,Palestine,1952,1,3,1948-05-15,1,1949-12-31,5,666,,,,666,2,1.0-2016
695,1-37,Israel,Government of Israel,,Palestinian insurgents,1044,,1,Palestine,1953,1,3,1948-05-15,1,1949-12-31,5,666,,,,666,2,1.0-2016
695,1-37,Israel,Government of Israel,,Palestinian insurgents,1044,,1,Palestine,1954,1,3,1948-05-15,1,1949-12-31,5,666,,,,666,2,1.0-2016
695,1-37,Israel,Government of Israel,,Palestinian insurgents,1044,,1,Palestine,1955,1,3,1948-05-15,1,1949-12-31,5,666,,,,666,2,1.0-2016
695,1-37,Israel,Government of Israel,,Palestinian insurgents,1044,,1,Palestine,1956,1,3,1948-05-15,1,1949-12-31,5,666,,,,666,2,1.0-2016
695,1-37,Israel,Government of Israel,,Palestinian insurgents,1044,,1,Palestine,1957,1,3,1948-05-15,1,1949-12-31,5,666,,,,666,2,1.0-2016
695,1-37,Israel,Government of Israel,,Palestinian insurgents,1044,,1,Palestine,1958,1,3,1948-05-15,1,1949-12-31,5,666,,,,666,2,1.0-2016
695,1-37,Israel,Government of Israel,,Palestinian insurgents,1044,,1,Palestine,1959,1,3,1948-05-15,1,1949-12-31,5,666,,,,666,2,1.0-2016
695,1-37,Israel,Government of Israel,,Palestinian insurgents,1044,,1,Palestine,1960,1,3,1948-05-15,1,1949-12-31,5,666,,,,666,2,1.0-2016
695,1-37,Israel,Government of Israel,,Palestinian insurgents,1044,,1,Palestine,1961,1,3,1948-05-15,1,1949-12-31,5,666,,,,666,2,1.0-2016
695,1-37,Israel,Government of Israel,,Palestinian insurgents,1044,,1,Palestine,1962,1,3,1948-05-15,1,1949-12-31,5,666,,,,666,2,1.0-2016
695,1-37,Israel,Government of Israel,,Palestinian insurgents,1044,,1,Palestine,1963,1,3,1948-05-15,1,1949-12-31,5,666,,,,666,2,1.0-2016
695,1-37,Israel,Government of Israel,,Palestinian insurgents,1044,,1,Palestine,1964,1,3,1948-05-15,1,1949-12-31,5,666,,,,666,2,1.0-2016
696,1-37,Israel,Government of Israel,,Non PLO groups,1045,,1,Palestine,1965,1,3,1965-12-31,5,1965-12-31,5,666,,,,666,2,1.0-2016
696,1-37,Israel,Government of Israel,,Non PLO groups,1045,,1,Palestine,1966,1,3,1965-12-31,5,1965-12-31,5,666,,,,666,2,1.0-2016
696,1-37,Israel,Government of Israel,,Non PLO groups,1045,,1,Palestine,1967,1,3,1965-12-31,5,1965-12-31,5,666,,,,666,2,1.0-2016
696,1-37,Israel,Government of Israel,,Non PLO groups,1045,,1,Palestine,1968,1,3,1965-12-31,5,1965-12-31,5,666,,,,666,2,1.0-2016
696,1-37,Israel,Government of Israel,,Non PLO groups,1045,,1,Palestine,1969,1,3,1965-12-31,5,1965-12-31,5,666,,,,666,2,1.0-2016
696,1-37,Israel,Government of Israel,,Non PLO groups,1045,,1,Palestine,1970,1,3,1965-12-31,5,1965-12-31,5,666,,,,666,2,1.0-2016
696,1-37,Israel,Government of Israel,,Non PLO groups,1045,,1,Palestine,1971,1,3,1965-12-31,5,1965-12-31,5,666,,,,666,2,1.0-2016
696,1-37,Israel,Government of Israel,,Non PLO groups,1045,,1,Palestine,1972,1,3,1965-12-31,5,1965-12-31,5,666,,,,666,2,1.0-2016
696,1-37,Israel,Government of Israel,,Non PLO groups,1045,,1,Palestine,1973,1,3,1965-12-31,5,1965-12-31,5,666,,,,666,2,1.0-2016
698,1-41,United States of America,Government of United States of America,,Puerto Rican Nationalist Party,1594,,1,Puerto Rico,1950,1,1,1950-10-30,1,1950-10-30,1,2,,,,2,5,1.0-2016
699,1-44,Kenya,Government of United Kingdom,,Mau Mau,1245,,1,Kenya,1952,1,1,1952-10-22,2,1952-10-22,2,200,,,,501,4,1.0-2016
699,1-44,Kenya,Government of United Kingdom,,Mau Mau,1245,,1,Kenya,1953,2,1,1952-10-22,2,1952-10-22,2,200,,,,501,4,1.0-2016
699,1-44,Kenya,Government of United Kingdom,,Mau Mau,1245,,1,Kenya,1954,2,1,1952-10-22,2,1952-10-22,2,200,,,,501,4,1.0-2016
699,1-44,Kenya,Government of United Kingdom,,Mau Mau,1245,,1,Kenya,1955,2,1,1952-10-22,2,1952-10-22,2,200,,,,501,4,1.0-2016
699,1-44,Kenya,Government of United Kingdom,,Mau Mau,1245,,1,Kenya,1956,2,1,1952-10-22,2,1952-10-22,2,200,,,,501,4,1.0-2016
700,1-118,Uganda,Government of Uganda,,Kikosi Maalum,1323,,2,,1972,1,3,1972-09-17,1,1972-09-17,1,500,,,,500,4,1.0-2016
700,1-118,Uganda,Government of Uganda,Government of Libya,Kikosi Maalum,1323,Government of Tanzania,2,,1979,1,4,1972-09-17,1,1979-01-22,2,500,620,,510,500,4,1.0-2016
701,1-118,Uganda,Government of Uganda,Government of Libya,Fronasa,1326,Government of Tanzania,2,,1979,1,4,1973-03-31,3,1979-03-20,2,500,620,,510,500,4,1.0-2016
702,1-47,Morocco,Government of France,,Istiqlal,1246,,1,Morocco,1953,1,1,1953-11-07,1,1953-11-07,1,220,,,,600,4,1.0-2016
702,1-47,Morocco,Government of France,,Istiqlal,1246,,1,Morocco,1954,1,1,1953-11-07,1,1953-11-07,1,220,,,,600,4,1.0-2016
702,1-47,Morocco,Government of France,,Istiqlal,1246,,1,Morocco,1955,1,1,1953-11-07,1,1953-11-07,1,220,,,,600,4,1.0-2016
702,1-47,Morocco,Government of France,,Istiqlal,1246,,1,Morocco,1956,1,1,1953-11-07,1,1953-11-07,1,220,,,,600,4,1.0-2016
703,1-118,Uganda,Government of Uganda,Government of Tanzania,FUNA,1328,,2,,1980,1,4,1980-08-31,3,1980-10-07,2,500,510,,,500,4,1.0-2016
703,1-118,Uganda,Government of Uganda,Government of Tanzania,FUNA,1328,,2,,1981,1,4,1980-08-31,3,1980-10-07,2,500,510,,,500,4,1.0-2016
704,1-118,Uganda,Government of Uganda,Government of Tanzania,UNRF,1330,,2,,1981,1,4,1981-03-31,5,1981-12-31,5,500,510,,,500,4,1.0-2016
704,1-118,Uganda,Government of Uganda,,UNRF,1330,,2,,1982,1,3,1981-03-31,5,1981-12-31,5,500,,,,500,4,1.0-2016
704,1-118,Uganda,Government of Uganda,,UNRF,1330,,2,,1983,1,3,1981-03-31,5,1981-12-31,5,500,,,,500,4,1.0-2016
705,1-48,Tunisia,Government of France,,National Liberation Army,1247,,1,Tunisia,1953,1,1,1953-04-30,3,1953-04-30,3,220,,,,616,4,1.0-2016
705,1-48,Tunisia,Government of France,,National Liberation Army,1247,,1,Tunisia,1954,1,1,1953-04-30,3,1953-04-30,3,220,,,,616,4,1.0-2016
705,1-48,Tunisia,Government of France,,National Liberation Army,1247,,1,Tunisia,1955,1,1,1953-04-30,3,1953-04-30,3,220,,,,616,4,1.0-2016
705,1-48,Tunisia,Government of France,,National Liberation Army,1247,,1,Tunisia,1956,1,1,1953-04-30,3,1953-04-30,3,220,,,,616,4,1.0-2016
706,1-118,Uganda,Government of Uganda,,UPDA,1332,,2,,1986,1,3,1986-08-10,1,1986-08-10,1,500,,,,500,4,1.0-2016
706,1-118,Uganda,Government of Uganda,,UPDA,1332,,2,,1987,1,3,1986-08-10,1,1986-08-10,1,500,,,,500,4,1.0-2016
707,1-49,Algeria,Government of France,,FLN ,1248,,1,Algeria,1954,1,1,1954-11-01,1,1954-11-29,2,220,,,,615,4,1.0-2016
707,1-49,Algeria,Government of France,,FLN ,1248,,1,Algeria,1955,2,1,1954-11-01,1,1954-11-29,2,220,,,,615,4,1.0-2016
707,1-49,Algeria,Government of France,,FLN ,1248,,1,Algeria,1956,2,1,1954-11-01,1,1954-11-29,2,220,,,,615,4,1.0-2016
707,1-49,Algeria,Government of France,,FLN ,1248,,1,Algeria,1957,2,1,1954-11-01,1,1954-11-29,2,220,,,,615,4,1.0-2016
707,1-49,Algeria,Government of France,,FLN ,1248,,1,Algeria,1958,2,1,1954-11-01,1,1954-11-29,2,220,,,,615,4,1.0-2016
707,1-49,Algeria,Government of France,,FLN ,1248,,1,Algeria,1959,2,1,1954-11-01,1,1954-11-29,2,220,,,,615,4,1.0-2016
707,1-49,Algeria,Government of France,,FLN ,1248,,1,Algeria,1960,2,1,1954-11-01,1,1954-11-29,2,220,,,,615,4,1.0-2016
707,1-49,Algeria,Government of France,,FLN ,1248,,1,Algeria,1961,2,1,1954-11-01,1,1954-11-29,2,220,,,,615,4,1.0-2016
707,1-49,Algeria,Government of France,,FLN ,1248,,1,Algeria,1962,1,1,1954-11-01,1,1954-11-29,2,220,,,,615,4,1.0-2016
708,1-118,Uganda,Government of Uganda,,Lord's Army,1335,,2,,1988,1,3,1988-03-18,3,1988-03-18,3,500,,,,500,4,1.0-2016
709,1-49,Algeria,Government of France,,MNA,1249,,1,Algeria,1955,1,1,1955-12-31,5,1955-12-31,5,220,,,,615,4,1.0-2016
709,1-49,Algeria,Government of France,,MNA,1249,,1,Algeria,1956,1,1,1955-12-31,5,1955-12-31,5,220,,,,615,4,1.0-2016
709,1-49,Algeria,Government of France,,MNA,1249,,1,Algeria,1957,1,1,1955-12-31,5,1955-12-31,5,220,,,,615,4,1.0-2016
710,1-51,Cyprus,Government of United Kingdom,,EOKA,1062,,1,Cyprus,1955,1,1,1955-06-02,1,1955-06-02,1,200,,,,352,1,1.0-2016
710,1-51,Cyprus,Government of United Kingdom,,EOKA,1062,,1,Cyprus,1956,1,1,1955-06-02,1,1955-06-02,1,200,,,,352,1,1.0-2016
710,1-51,Cyprus,Government of United Kingdom,,EOKA,1062,,1,Cyprus,1957,1,1,1955-06-02,1,1955-06-02,1,200,,,,352,1,1.0-2016
710,1-51,Cyprus,Government of United Kingdom,,EOKA,1062,,1,Cyprus,1958,1,1,1955-06-02,1,1955-06-02,1,200,,,,352,1,1.0-2016
710,1-51,Cyprus,Government of United Kingdom,,EOKA,1062,,1,Cyprus,1959,1,1,1955-06-02,1,1955-06-02,1,200,,,,352,1,1.0-2016
711,1-54,India,Government of India,,NNC,1064,,1,Nagaland,1956,1,3,1955-07-20,2,1956-12-31,5,750,,,,750,3,1.0-2016
711,1-54,India,Government of India,,NNC,1064,,1,Nagaland,1957,1,3,1955-07-20,2,1956-12-31,5,750,,,,750,3,1.0-2016
711,1-54,India,Government of India,,NNC,1064,,1,Nagaland,1958,1,3,1955-07-20,2,1956-12-31,5,750,,,,750,3,1.0-2016
711,1-54,India,Government of India,,NNC,1064,,1,Nagaland,1959,1,3,1955-07-20,2,1956-12-31,5,750,,,,750,3,1.0-2016
711,1-54,India,Government of India,,NNC,1064,,1,Nagaland,1961,1,3,1955-07-20,2,1961-12-31,5,750,,,,750,3,1.0-2016
711,1-54,India,Government of India,,NNC,1064,,1,Nagaland,1962,1,3,1955-07-20,2,1961-12-31,5,750,,,,750,3,1.0-2016
711,1-54,India,Government of India,,NNC,1064,,1,Nagaland,1963,1,3,1955-07-20,2,1961-12-31,5,750,,,,750,3,1.0-2016
711,1-54,India,Government of India,,NNC,1064,,1,Nagaland,1964,1,3,1955-07-20,2,1961-12-31,5,750,,,,750,3,1.0-2016
711,1-54,India,Government of India,,NNC,1064,,1,Nagaland,1965,1,3,1955-07-20,2,1961-12-31,5,750,,,,750,3,1.0-2016
711,1-54,India,Government of India,,NNC,1064,,1,Nagaland,1966,1,3,1955-07-20,2,1961-12-31,5,750,,,,750,3,1.0-2016
711,1-54,India,Government of India,,NNC,1064,,1,Nagaland,1967,1,3,1955-07-20,2,1961-12-31,5,750,,,,750,3,1.0-2016
711,1-54,India,Government of India,,NNC,1064,,1,Nagaland,1968,1,3,1955-07-20,2,1961-12-31,5,750,,,,750,3,1.0-2016
712,1-122,Zimbabwe (Rhodesia),Government of Zimbabwe (Rhodesia),,PF,1342,,2,,1976,1,3,1976-11-02,2,1976-11-02,2,552,,,,552,4,1.0-2016
712,1-122,Zimbabwe (Rhodesia),Government of Zimbabwe (Rhodesia),,PF,1342,,2,,1977,2,3,1976-11-02,2,1976-11-02,2,552,,,,552,4,1.0-2016
712,1-122,Zimbabwe (Rhodesia),Government of Zimbabwe (Rhodesia),,PF,1342,,2,,1978,2,3,1976-11-02,2,1976-11-02,2,552,,,,552,4,1.0-2016
712,1-122,Zimbabwe (Rhodesia),Government of Zimbabwe (Rhodesia),,PF,1342,,2,,1979,2,3,1976-11-02,2,1976-11-02,2,552,,,,552,4,1.0-2016
713,1-57,Cameroon,Government of France,,UPC,1418,,1,Cameroon,1957,1,1,1957-09-30,3,1957-09-30,3,220,,,,471,4,1.0-2016
713,1-57,Cameroon,Government of France,,UPC,1418,,1,Cameroon,1958,1,1,1957-09-30,3,1957-09-30,3,220,,,,471,4,1.0-2016
713,1-57,Cameroon,Government of France,,UPC,1418,,1,Cameroon,1959,1,1,1957-09-30,3,1957-09-30,3,220,,,,471,4,1.0-2016
714,1-187,Sierra Leone,Government of Sierra Leone,Government of United Kingdom,WSB,1387,,2,,2000,1,4,2000-09-10,1,2000-09-10,1,451,200,,,451,4,1.0-2016
715,1-59,Mauritania,Government of France,Government of Spain,NLA,1419,,1,Morocco/Mauritania,1957,1,1,1957-01-12,2,1957-01-12,2,220,230,,,435,4,1.0-2016
715,1-59,Mauritania,Government of France,Government of Spain,NLA,1419,,1,Morocco/Mauritania,1958,1,1,1957-01-12,2,1957-01-12,2,220,230,,,435,4,1.0-2016
716,1-60,Morocco,Government of Spain,Government of France,NLA,1419,,1,Morocco/Spanish territories,1957,1,1,1957-11-23,2,1957-11-23,2,230,220,,,600,4,1.0-2016
716,1-60,Morocco,Government of Spain,Government of France,NLA,1419,,1,Morocco/Spanish territories,1958,1,1,1957-11-23,2,1957-11-23,2,230,220,,,600,4,1.0-2016
717,1-62,Iraq,Government of Iraq,,Military faction (free Officers Movement),1069,,2,,1958,1,3,1958-07-14,1,1958-07-14,1,645,,,,645,2,1.0-2016
718,1-62,Iraq,Government of Iraq,,Military faction (forces of Abdul Wahab al-Shawaf),1070,,2,,1959,1,3,1959-03-08,1,1959-03-08,1,645,,,,645,2,1.0-2016
719,1-62,Iraq,Government of Iraq,,Military faction (forces of Abd as-Salam Arif),1071,,2,,1963,1,3,1963-11-18,1,1963-11-18,1,645,,,,645,2,1.0-2016
720,1-62,Iraq,Government of Iraq,,NCRC,1072,,2,,1963,2,3,1963-02-08,1,1963-02-08,1,645,,,,645,2,1.0-2016
722,1-63,Lebanon,Government of Lebanon,,NSF,1079,,2,,1975,1,3,1975-09-02,2,1975-09-09,2,660,,,,660,2,1.0-2016
722,1-63,Lebanon,Government of Lebanon,,NSF,1079,,2,,1976,2,3,1975-09-02,2,1975-09-09,2,660,,,,660,2,1.0-2016
722,1-63,Lebanon,Government of Lebanon,,NSF,1079,,2,,1982,1,3,1975-09-02,2,1982-09-01,2,660,,,,660,2,1.0-2016
722,1-63,Lebanon,Government of Lebanon,"Government of France, Government of United States of America",NSF,1079,Government of Syria,2,,1983,1,4,1975-09-02,2,1982-09-01,2,660,"220, 2",,652,660,2,1.0-2016
722,1-63,Lebanon,Government of Lebanon,"Government of France, Government of United States of America",NSF,1079,,2,,1984,2,4,1975-09-02,2,1982-09-01,2,660,"220, 2",,,660,2,1.0-2016
723,1-63,Lebanon,Government of Lebanon,,LAA,1080,,2,,1976,2,3,1976-01-20,2,1976-03-31,3,660,,,,660,2,1.0-2016
724,1-63,Lebanon,Government of Lebanon,"Government of France, Government of United States of America",Amal,1081,,2,,1983,1,4,1983-09-01,2,1983-09-01,2,660,"220, 2",,,660,2,1.0-2016
724,1-63,Lebanon,Government of Lebanon,"Government of France, Government of United States of America",Amal,1081,,2,,1984,2,4,1983-09-01,2,1983-09-01,2,660,"220, 2",,,660,2,1.0-2016
725,1-63,Lebanon,Government of Lebanon,,NUF,1082,,2,,1985,1,3,1985-08-11,2,1985-08-11,2,660,,,,660,2,1.0-2016
725,1-63,Lebanon,Government of Lebanon,,NUF,1082,,2,,1986,1,3,1985-08-11,2,1985-08-11,2,660,,,,660,2,1.0-2016
726,1-63,Lebanon,Government of Lebanon,,Lebanese Forces - Hobeika faction,1083,,2,,1986,1,3,1986-01-06,1,1986-01-16,2,660,,,,660,2,1.0-2016
727,1-137,Afghanistan,Government of Afghanistan,,PDPA,1133,,2,,1978,2,3,1978-04-27,1,1978-04-27,1,700,,,,700,3,1.0-2016
731,1-137,Afghanistan,Government of Afghanistan,Government of Russia (Soviet Union),Harakat-i Inqilab-i Islami-yi Afghanistan ,1135,,2,,1980,2,4,1980-12-31,7,1980-12-31,5,700,365,,,700,3,1.0-2016
731,1-137,Afghanistan,Government of Afghanistan,Government of Russia (Soviet Union),Harakat-i Inqilab-i Islami-yi Afghanistan ,1135,,2,,1981,2,4,1980-12-31,7,1980-12-31,5,700,365,,,700,3,1.0-2016
731,1-137,Afghanistan,Government of Afghanistan,Government of Russia (Soviet Union),Harakat-i Inqilab-i Islami-yi Afghanistan ,1135,,2,,1982,2,4,1980-12-31,7,1980-12-31,5,700,365,,,700,3,1.0-2016
