"Data Source","World Development Indicators",

"Last Updated Date","2016-10-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Kazakhstan","KAZ","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.5636291503906","89.1981201171875","91.01123046875","91.8253479003906","92.4425430297852","90.9243621826172","89.169807434082","88.6910171508789","89.8929977416992","89.4836578369141","89.4741592407227","87.9947662353516","86.3673629760742","86.199836730957","86.5622863769531","86.3315582275391","",
"Kenya","KEN","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.3004913330078","65.4169769287109","66.903190612793","62.0273284912109","74.5058670043945","73.7809524536133","75.4248123168945","75.270378112793","86.3371276855469","82.0760498046875","82.7817764282227","","","84.8743896484375","","","","",
"Kyrgyz Republic","KGZ","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.9948501586914","","","86.8710479736328","85.9236907958984","86.2549285888672","85.9831466674805","84.9644088745117","89.2821197509766","86.7354507446289","87.7530288696289","86.304443359375","86.0442581176758","85.4591979980469","86.0539169311523","86.2277526855469","89.4909286499023","90.375","89.6883697509766","","",
"Cambodia","KHM","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.8033828735352","84.4190292358398","86.3782196044922","92.0715103149414","","","97.4220199584961","","","94.4971466064453","95.543830871582","94.2363662719727","","93.2808303833008","97.5170516967773","97.4059829711914","","94.7074508666992","","",
"Kiribati","KIR","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","98.7178192138672","","99.7186279296875","","99.3602523803711","99.4494705200195","98.8423919677734","97.4747009277344","94.4434661865234","","98.4458084106445","","99.7585983276367","99.9324493408203","98.8747177124023","99.025520324707","98.2879867553711","98.3140106201172","99.1328506469727","","","","","","","","","","","","","","","","","96.4396362304688","","",
"St. Kitts and Nevis","KNA","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","99.3616333007813","85.9325103759766","88.4098510742188","","98.7273788452148","98.8060302734375","","","99.433479309082","","","","","","","","92.3716888427734","89.4317474365234","93.7973022460938","94.5113372802734","94.5568618774414","93.4436492919922","","86.8377380371094","80.0358123779297","89.2857131958008","83.1888809204102","84.5980072021484","81.0222320556641","79.4607696533203","78.9680709838867","","",
"Korea, Rep.","KOR","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","96.5155181884766","98.1891098022461","97.2204818725586","96.4850082397461","96.4100112915039","97.4659729003906","96.6988983154297","97.167121887207","98.9054870605469","99.8727264404297","99.9438323974609","99.8590927124023","99.8141479492188","99.1989135742188","98.5132675170898","98.5114517211914","99.6076965332031","99.5870666503906","99.4914627075195","99.3755264282227","99.3988037109375","99.3358535766602","99.2473983764648","99.0817031860352","98.798210144043","98.8111419677734","98.9634323120117","98.5442428588867","99.2084808349609","99.5861282348633","99.767692565918","99.5181198120117","","","","","99.4728393554688","99.4257888793945","98.91796875","98.6196365356445","98.8506088256836","98.8630676269531","96.3111877441406","","","",
"Kosovo","KSV","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","60.7075996398926","62.9878883361816","66.159049987793","67.6619110107422","69.6156616210938","71.9696197509766","76.7758483886719","85.4827880859375","83.5300064086914","81.8810577392578","82.9783096313477","83.7263107299805","85.6297225952148","86.4007568359375","88.0001983642578","88.8629684448242","84.586067199707","83.9983062744141","","","","47.9820404052734","","68.5156173706055","","86.4405136108398","85.7228927612305","89.5694274902344","90.0855865478516","90.7672576904297","92.2386474609375","94.2433471679688","93.6330413818359","92.7207336425781","96.0896072387695","","92.5925979614258","92.1984786987305","","91.4389724731445","92.1536026000977","91.9099273681641","92.1245880126953","92.8729400634766","","",
"Latin America & Caribbean (excluding high income)","LAC","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","81.65397","82.07559","82.61647","83.31976","83.9306","84.03555","84.65424","85.59875","86.13067","87.71851","88.07009","89.04791","89.23539","89.35559","89.43264","89.72711","89.74672","89.85875","89.64233","88.91453","89.45957","89.85821","90.9073","91.17783","90.73615","90.64412","91.12745","91.36139","92.16057","92.62542","93.1064","93.48525","94.14252","94.10759","93.76428","93.50117","93.2525","93.10942","92.60065","92.94593","92.94122","92.84089","92.40193","92.27839","","","",
"Lao PDR","LAO","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.1868896484375","","64.9222030639648","","58.1376686096191","62.9695205688477","66.7090301513672","","68.6572723388672","71.1147537231445","74.3554306030273","74.9083404541016","75.6953811645508","75.1142120361328","76.1745300292969","78.699462890625","79.3492736816406","80.6172866821289","82.1559982299805","84.6691589355469","87.1155624389648","89.5041732788086","94.1474075317383","93.9884567260742","93.7866134643555","95.3730392456055","95.1242294311523","","",
"Lebanon","LBN","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","97.8616180419922","","","","","","","","","","","","","","","","","","","","","","","84.1943130493164","97.3018569946289","","","","96.8167114257813","95.8439025878906","93.747932434082","89.8064804077148","87.7142486572266","88.8824462890625","89.6660614013672","90.8846664428711","91.8104629516602","91.2600021362305","87.7868881225586","86.5873031616211","","","",
"Liberia","LBR","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.6338691711426","","","","","","","35.0944595336914","","42.6238288879395","39.9054107666016","","40.6207695007324","","","37.6894493103027","","",
"Libya","LBY","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","79.2646484375","87.2302093505859","91.0719375610352","93.3410491943359","93.8586807250977","95.397087097168","95.9288635253906","94.1648406982422","","96.873161315918","97.4280166625977","","98.0609512329102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","92.2674179077148","94.1974105834961","99.0581130981445","98.7432174682617","100","100","","","","97.3089599609375","","","","","","","","","","89.2444610595703","90.2020416259766","97.472900390625","95.9375381469727","94.3102035522461","91.9406967163086","94.2603225708008","93.042839050293","","","","","","","","","",
"Latin America & Caribbean","LCN","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","82.67316","83.06367","83.54083","84.18301","84.70511","84.78715","85.37618","86.26239","86.73747","88.18124","88.47751","89.4595","89.55129","89.61856","89.6373","89.97082","89.97511","90.03865","89.79768","89.0795","89.56654","89.89325","90.78965","91.02398","90.58939","90.49397","90.9477","91.23428","92.02032","92.49761","92.93733","93.27607","93.88997","93.85458","93.66723","93.44092","93.249","93.14174","92.67096","92.95485","92.97819","92.81833","92.39403","92.26139","","","",
"Least developed countries: UN classification","LDC","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","39.06002","38.72835","41.82683","44.9872","45.07306","47.59333","49.72984","50.58681","51.41072","52.12466","53.24655","53.46546","52.67508","53.00034","52.62659","51.91513","51.93893","51.53862","53.58785","53.20077","52.61982","53.80881","53.54814","53.52632","54.26642","55.48862","55.54236","57.18132","57.55841","57.29286","59.55933","61.69619","64.96555","67.86101","70.37798","72.79709","74.98736","76.28167","78.42274","78.97751","79.02516","79.9038","80.59479","80.81422","","","",
"Low income","LIC","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","39.91436","39.42056","42.95711","46.5515","47.71626","50.63081","52.82407","53.55899","54.16612","55.43021","57.02829","57.70807","57.07324","57.35994","56.68742","55.70238","55.45168","54.7288","56.66094","56.23076","55.35303","56.682","56.37341","56.29087","56.85904","57.97908","57.91015","59.51523","59.80129","59.51555","61.80095","63.92563","66.86028","70.13062","72.36296","74.67625","76.79199","78.67082","80.34067","81.00312","81.07852","81.95657","82.58615","82.77648","","","",
"Liechtenstein","LIE","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.4807662963867","95.622200012207","","95.0717697143555","95.1790008544922","93.4963302612305","91.8569488525391","93.5390090942383","91.9749908447266","91.0854721069336","","90.6865386962891","","",
"Sri Lanka","LKA","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","78.4805221557617","","","","","","","","","98.3167419433594","","","","","","","","","","","","","","","99.7255477905273","99.9247283935547","99.6167297363281","96.8480987548828","97.2529067993164","96.6033325195313","96.2460403442383","95.5427932739258","93.2403869628906","94.9306411743164","95.084342956543","95.3712692260742","96.3827209472656","97.1766204833984","","",
"Lower middle income","LMC","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","61.42655","61.72834","62.29952","63.68726","63.46777","64.29334","64.8189","66.95983","66.75712","67.71503","69.24295","70.90039","72.51137","73.71884","74.4786","74.45098","74.69314","74.24083","74.8184","76.21839","76.45721","76.67216","76.78598","77.7371","78.53149","77.93143","77.61666","77.72777","77.2797","77.7566","78.77482","78.96319","78.9875","81.28661","82.64119","83.6894","84.74435","86.55328","86.31647","86.87531","87.33375","87.02346","86.90651","86.63047","","","",
"Low & middle income","LMY","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","66.88515","66.82144","68.04124","70.77267","71.90717","73.5299","74.51313","74.75923","73.62264","74.10172","75.10436","75.99087","76.32439","76.69088","77.01918","77.69681","78.50409","78.77399","79.4277","79.82401","80.03869","80.20823","79.75369","79.75277","79.77872","79.36665","79.0861","79.36305","80.16364","81.23153","82.02684","82.45763","82.93639","84.43572","85.17491","85.76132","86.33546","87.62974","87.73191","88.06773","88.2268","88.21246","88.21868","88.14779","","","",
"Lesotho","LSO","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","60.0874214172363","56.1515312194824","56.7958717346191","57.2192802429199","65.1691131591797","","66.2059173583984","67.2231597900391","60.8575782775879","62.1743698120117","62.6027603149414","62.898120880127","67.0702209472656","66.5307006835938","67.4805068969727","69.9093780517578","70.3155975341797","72.1720123291016","73.5556793212891","72.9274063110352","71.7587127685547","73.3124694824219","73.6053314208984","71.1884384155273","72.3398590087891","71.2316436767578","71.433479309082","","63.2734718322754","59.3875503540039","80.2009124755859","80.2861022949219","80.4975509643555","80.6115264892578","78.1084213256836","77.2170104980469","77.365966796875","74.9302215576172","75.9172973632813","76.5755615234375","78.5074081420898","80.1721725463867","81.6058502197266","79.5806884765625","80.2472229003906","","",
"Late-demographic dividend","LTE","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.6138000488281","95.0399398803711","95.5485229492188","95.5143737792969","95.2571563720703","93.1503677368164","89.1575927734375","88.3059997558594","90.3918533325195","93.0707321166992","94.8438720703125","95.8181228637695","96.3388671875","95.5574493408203","96.5827484130859","97.9939193725586","97.8781661987305","","",
"Luxembourg","LUX","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","91.1399688720703","89.9700698852539","92.1903915405273","91.2517318725586","90.885498046875","90.3008270263672","89.9341583251953","","","78.883903503418","84.3732299804688","83.106819152832","81.7364883422852","","81.7808837890625","78.5931167602539","84.9004211425781","","","","","","","","","","","96.1532363891602","95.831916809082","95.9727935791016","96.1015930175781","94.9076919555664","95.6183319091797","96.2488479614258","96.5263519287109","96.6270065307617","95.8293304443359","","92.7869873046875","92.0740585327148","92.841667175293","92.4572677612305","","","",
"Latvia","LVA","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.4996719360352","","","","","","","","","94.4382095336914","97.2446899414063","97.364616394043","97.4945373535156","97.7029190063477","97.8290328979492","96.3655319213867","","",
"Macao SAR, China","MAC","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.6388092041016","","88.1878433227539","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","36.7032585144043","37.7298812866211","38.035228729248","","40.8743705749512","43.7860488891602","47.3527297973633","50.6039886474609","53.0478286743164","55.7152900695801","58.4242210388184","58.8004989624023","61.1779899597168","63.7214889526367","62.4775581359863","60.7657508850098","58.7977714538574","57.1122589111328","55.0193901062012","55.8459014892578","55.4764518737793","55.9506607055664","58.0416717529297","60.6088790893555","63.3561096191406","65.5890884399414","67.0838088989258","66.2617416381836","71.0277786254883","75.8157119750977","79.7289810180664","83.9322814941406","85.2116165161133","85.0420379638672","86.0044784545898","87.2750701904297","88.6252975463867","89.7111206054688","90.3435821533203","94.4490585327148","96.8599624633789","97.3238525390625","97.6443862915039","98.4296417236328","","",
"Monaco","MCO","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.1081008911133","92.5259094238281","91.3637924194336","92.662727355957","92.3739395141602","90.9895477294922","87.7856063842773","87.57080078125","87.7182922363281","87.5156097412109","87.5910110473633","87.8111114501953","87.9287567138672","87.8546371459961","87.1463470458984","","",
"Madagascar","MDG","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","67.1117172241211","","","","","","","","","","","","","","","","","66.8975067138672","66.7508697509766","","","","","56.1795616149902","57.1568794250488","","","63.2334403991699","64.9494018554688","66.3884735107422","67.268669128418","77.0713272094727","","","","","","","","","","","","","",
"Maldives","MDV","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.3017425537109","","95.2186508178711","96.7104797363281","96.737419128418","97.1085662841797","","99.0728912353516","97.7875823974609","97.2730407714844","96.1146087646484","91.9364166259766","96.1305236816406","","","","","","","",
"Middle East & North Africa","MEA","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","59.64896","59.64089","61.8806","63.24808","64.21939","66.67436","68.95141","70.4554","71.7531","71.10654","73.51033","73.24681","74.50977","75.22507","76.50854","76.97941","77.98478","79.1014","79.88223","80.00026","81.97586","82.90768","80.86551","81.28599","83.06329","82.26417","84.30573","84.56602","84.24076","84.17063","84.93259","87.25346","89.00966","89.35067","90.19511","89.96093","90.5657","91.03308","91.61413","92.42908","93.93349","94.44166","95.42547","94.15869","","","",
"Mexico","MEX","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","79.4718017578125","","","","","","88.0973587036133","","","","","","","","94.3071975708008","96.0634689331055","96.9215316772461","96.8777084350586","95.0370788574219","97.0574798583984","96.8140411376953","97.2514266967773","97.1677017211914","96.7546463012695","96.5403289794922","96.1505737304688","95.510139465332","95.5072326660156","96.0689163208008","96.4438400268555","96.5935821533203","96.9172668457031","96.3909378051758","95.4696502685547","94.4448089599609","93.5472030639648","93.4160919189453","93.4022369384766","93.9180221557617","94.6704483032227","95.4408493041992","96.0047607421875","95.6147384643555","95.0582962036133","","",
"Marshall Islands","MHL","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.7359008789063","","","","","","","","","99.7081985473633","","","","","",
"Middle income","MIC","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","70.8065","70.77195","71.60755","74.20539","75.33796","76.76706","77.58957","77.76529","76.37303","76.76859","77.70805","78.69597","79.20001","79.63063","80.17641","81.19","82.25966","82.82922","83.36002","83.98268","84.46782","84.46785","84.02431","84.06671","84.0014","83.29701","82.96405","83.01248","83.97928","85.36505","85.9731","86.19495","86.28811","87.52538","88.03506","88.30929","88.59509","89.8108","89.58065","89.87786","90.09133","89.86439","89.72362","89.59225","","","",
"Macedonia, FYR","MKD","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.3195419311523","95.0403518676758","91.7228317260742","91.9607009887695","91.1114273071289","89.6068496704102","89.0684814453125","88.3900909423828","86.6897430419922","84.9420928955078","83.268180847168","83.2665634155273","83.6312637329102","","83.157600402832","","","","",
"Mali","MLI","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","17.0147800445557","17.697790145874","18.068920135498","20.5424098968506","","","20.6716804504395","","","","","","","","","","","","","","","","","","","","","","43.7472190856934","","","51.1939697265625","51.1404304504395","51.1284790039063","56.1136016845703","57.43505859375","59.5858383178711","","63.2705688476563","63.975700378418","64.6965408325195","62.8047485351563","58.6829109191895","59.3786315917969","","",
"Malta","MLT","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","82.4563674926758","83.1946182250977","83.0042495727539","84.7357788085938","87.9929733276367","93.6744079589844","99.1914291381836","99.1010513305664","99.3554306030273","98.9346618652344","97.4053726196289","96.6367111206055","94.0785293579102","94.1162109375","96.2369079589844","94.7942886352539","92.9289779663086","93.1182479858398","95.0425567626953","97.6247100830078","99.347053527832","99.7461090087891","99.5846176147461","96.8728485107422","95.7996826171875","95.6693115234375","95.100700378418","","","","","","","","","","","","","","89.087043762207","89.9969177246094","92.9292068481445","96.557731628418","","",
"Myanmar","MMR","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","61.2277297973633","","68.524528503418","59.2220306396484","","","","64.7086334228516","","","","","","","","","","","","","","","","","","","","","","89.9173965454102","91.0418090820313","88.900260925293","90.7007904052734","89.240478515625","88.9581909179688","88.6576614379883","88.8171997070313","89.3798904418945","88.0809783935547","87.7473373413086","","","","94.5278778076172","","",
"Middle East & North Africa (excluding high income)","MNA","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","59.9822","59.99352","62.37772","63.82883","64.86295","67.48088","69.94185","71.5404","72.93168","72.2903","74.90399","74.63282","75.99142","76.74592","78.08092","78.52867","79.52384","80.65637","81.44213","81.51891","83.74662","84.82626","82.4699","82.78295","84.6069","83.50496","85.57995","85.72087","85.23065","85.04467","85.76943","88.27005","90.16093","90.51825","91.43042","91.00793","91.72445","92.11473","92.44372","93.009","94.11122","94.70177","95.62976","93.93479","","","",
"Montenegro","MNE","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.3427810668945","","97.9165496826172","98.4623718261719","95.3074493408203","94.1046829223633","","","91.925910949707","94.2378921508789","","","92.8965682983398","",
"Mongolia","MNG","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","96.4837265014648","","","93.7341766357422","","","","94.4459915161133","","","","","","","","81.081298828125","84.6312789916992","85.1074371337891","86.6283569335938","88.1379165649414","90.0000381469727","91.1941909790039","89.5514068603516","82.5595092773438","87.4343414306641","87.9139175415039","91.6692886352539","88.9936294555664","87.7259979248047","95.4536514282227","97.2955780029297","97.8278732299805","97.3006134033203","94.8249206542969","94.9451599121094","","",
"Northern Mariana Islands","MNP","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","33.4328804016113","","","","","","37.502311706543","","35.400260925293","34.9521713256836","48.5283317565918","","50.3705215454102","49.2080688476563","45.783088684082","41.9922294616699","42.4301681518555","44.2381286621094","42.6585884094238","41.0489883422852","40.091251373291","41.2787017822266","43.6166114807129","","","48.2294387817383","51.6776390075684","55.1652297973633","59.3209495544434","54.8370590209961","","67.2566528320313","72.1491775512695","75.8171691894531","80.6968383789063","84.1306762695313","85.3726272583008","86.9148330688477","84.9382705688477","85.3564834594727","86.5416488647461","87.5563278198242","","",
"Mauritania","MRT","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","31.7214202880859","","","","","","","","","47.3412399291992","53.7112312316895","57.0035209655762","","60.3758506774902","59.7348785400391","59.8475112915039","63.0986289978027","62.1381912231445","65.0239334106445","71.8434982299805","70.2815017700195","72.8360824584961","73.4704132080078","70.1492004394531","69.557258605957","69.9178009033203","70.082893371582","68.9830703735352","72.4767303466797","74.446907043457","","",
"Mauritius","MUS","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","77.9510498046875","78.4882431030273","79.0780181884766","80.0556793212891","80.1123962402344","83.5957336425781","81.3039016723633","78.6047286987305","79.2611389160156","82.5742492675781","88.5113830566406","91.6331100463867","94.8183364868164","99.9089889526367","98.4135818481445","99.6499786376953","99.454948425293","99.3262176513672","97.178092956543","92.6217575073242","","92.7621612548828","93.7381286621094","94.6823806762695","96.9809265136719","97.9028167724609","95.798210144043","92.7568283081055","93.2265930175781","92.7536468505859","94.3364562988281","93.7285385131836","94.3805389404297","96.0208892822266","96.0304718017578","96.4994583129883","96.6482086181641","96.6599197387695","96.5086898803711","96.4662399291992","93.8221817016602","96.2811279296875","96.1961975097656","","",
"Malawi","MWI","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.2383422851563","","","98.1243362426758","","97.4281005859375","97.5507507324219","96.9051818847656","92.5807418823242","97.0639877319336","97.4838562011719","","","","","","","",
"Malaysia","MYS","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","84.2453308105469","83.8910980224609","84.877799987793","","","","","","","","","","","","","","","","","","","","","","96.1693267822266","","","","95.4319381713867","95.1469421386719","97.814338684082","97.0368881225586","95.8660278320313","96.6952667236328","97.3681335449219","96.811653137207","96.616340637207","96.271369934082","95.7694473266602","95.1738128662109","94.5653991699219","94.5830230712891","94.598876953125","","","","",
"North America","NAC","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","81.68723","81.59502","82.4795","83.09342","83.89426","83.94063","91.26465","91.37844","93.58218","92.45036","91.49559","91.7676","93.15124","94.58145","95.37753","96.19002","96.97338","97.02341","96.06022","94.97119","94.57973","95.7445","95.36254","95.70184","96.03173","95.98744","96.10955","96.17345","94.42012","94.10967","92.80983","92.99178","94.15526","95.15125","95.39142","94.15832","93.0539","92.3944","92.41514","92.02129","","","",
"Namibia","NAM","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.2521362304688","79.4225616455078","","82.7536773681641","","84.9841079711914","85.6725921630859","84.9137878417969","85.8289184570313","86.523307800293","86.634651184082","87.7209320068359","88.1787872314453","89.5174331665039","89.3274536132813","86.8600311279297","86.9775009155273","85.6107864379883","86.8681106567383","86.1522216796875","86.0057907104492","85.7854537963867","","87.7160491943359","89.7436981201172","","","",
"New Caledonia","NCL","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","10.6273803710938","11.1940603256226","","","15.4628295898438","16.5634307861328","","","19.5714797973633","","","","","23.5318298339844","","","22.9853591918945","23.4521198272705","24.2153701782227","22.2496604919434","","","","","24.826150894165","25.0405006408691","26.5282707214355","27.3125495910645","30.8355102539063","34.2958602905273","38.016429901123","41.495189666748","41.8024101257324","42.5250587463379","43.7841911315918","47.8209991455078","51.638599395752","54.6509819030762","59.3815689086914","61.2580184936523","61.7787094116211","61.0187301635742","","",
"Nigeria","NGA","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.8707313537598","64.8694000244141","","","","66.124397277832","66.5684814453125","67.0560913085938","70.0036087036133","63.1145095825195","64.0438537597656","63.8372001647949","","","","","","",
"Nicaragua","NIC","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","52.4197006225586","55.2339401245117","55.0204391479492","55.7171287536621","55.6187782287598","57.5194511413574","58.7474708557129","57.8211288452148","55.7900009155273","","64.3970565795898","","62.9953117370605","63.454460144043","61.9511909484863","66.0694274902344","64.9451904296875","66.5546798706055","66.7716293334961","65.0437469482422","67.5169906616211","70.1623764038086","73.5777893066406","74.3233871459961","75.2231521606445","73.4343338012695","72.7128829956055","","","78.8737106323242","81.7498779296875","85.1798095703125","91.7514801025391","","92.6052398681641","92.4470367431641","96.6230010986328","96.3643188476563","97.2645721435547","","96.9524993896484","","","","","","",
"Netherlands","NLD","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","92.8765411376953","92.2760314941406","91.6205520629883","90.6652297973633","90.1392593383789","90.513671875","90.5085601806641","90.8158493041992","91.407096862793","91.7782287597656","91.6537017822266","90.0706024169922","88.4290390014648","87.3216705322266","86.8729934692383","92.3740310668945","94.3209075927734","95.9903411865234","96.6606369018555","96.577392578125","95.9390106201172","94.974983215332","94.2941970825195","99.6800918579102","99.8156127929688","99.742561340332","99.753547668457","","99.358772277832","99.3812713623047","99.3264312744141","99.2813034057617","99.116340637207","98.4244766235352","98.2281112670898","98.5488662719727","99.2244110107422","99.3076629638672","99.4638824462891","99.6705322265625","99.6382904052734","99.5865020751953","","","","",
