"BYLINE","DATE","DATELINE","HEADLINE","LENGTH","PUBLICATION","SECTION","TITLE",
"Nation Team, The Nation (Nairobi)","","","Kenya;Doctors 'may join strike'","956 words"," Africa News","","",
"Solo Kiragu, The Nation (Nairobi)","","","Kenya;Ng'eno loses repeat duel","323 words"," Africa News","","",
"Nation Team And Kna, The Nation (Nairobi)","","","Kenya;Chesoni made Chief Justice","839 words"," Africa News","","",
"Star Radio (Monrovia)","","","Liberia; Liberian Daily News Bulletin","1291 words"," Africa News","","",
"John Phiri, Times of Zambia (Lusaka)","","","Zambia;Pitfalls of privatisation hearsay","1710 words"," Africa News","","",
"Sports Reporter, Times of Zambia (Lusaka)","","","Sports - Soccer;Zambia under-20 dig in to defend title","229 words"," Africa News","","",
"Yuyo Kambikambi and Melody Mwala, Times of Zambia (Lusaka)","","","Sports - Soccer;I'll do my best - Harrington","290 words"," Africa News","","",
"Business Review Reporter, Times of Zambia (Lusaka)","","","Business and Finance;Zambia Copper output slumps","228 words"," Africa News","","",
"Ben Phiri, Times of Zambia (Lusaka)","","","Business and Finance;Zambian stock market on course - envoy","334 words"," Africa News","","",
"Business Review Reporter, Times of Zambia (Lusaka)","","","Zambia;Electricity tariffs hiked","324 words"," Africa News","","",
"Margaret Mangani, Times of Zambia (Lusaka)","","","Zambia;Detained Mwanza gets new presidential order","411 words"," Africa News","","",
"Enock Ngoma, Times of Zambia (Lusaka)","","","Zambia;State to bail out public media","228 words"," Africa News","","",
"Shapi Shacinda, Times of Zambia (Lusaka)","","","Zambia;I'm not bitter, says Mwila","343 words"," Africa News","","",
"Benjamin Mwanza, Times of Zambia (Lusaka)","","","Zambia;Food reserve agency rapped","381 words"," Africa News","","",
"Times Reporters, Times of Zambia (Lusaka)","","","Zambia;Rights commission hailed","311 words"," Africa News","","",
"Enock Ngoma, Times of Zambia (Lusaka)","","","Zambia;Cabinet shake up","572 words"," Africa News","","",
"Chris Mfula, Times of Zambia (Lusaka)","","","Zambia;Sondashi earns 4 months House ban","277 words"," Africa News","","",
"Paul Busharizi, New Vision (Kampala)","","","Business and Finance;Kampala City Council Handicapped On Services","288 words"," Africa News","","",
"Karyeija Kagambirwe, New Vision (Kampala)","","","Business and Finance;Pirelli Eyes Uganda For Regional Base","220 words"," Africa News","","",
"John Eremu, New Vision (Kampala)","","","Business and Finance;Floods, Strike Wreck Uganda Railways Corporation","278 words"," Africa News","","",
"Alfred Wasike, New Vision (Kampala)","","","Uganda;Universal Primary Education Gets Boost from Netherlands","267 words"," Africa News","","",
"Denis Ocwich, New Vision (Kampala)","","","Uganda;DP Spots Mao For Top Post","231 words"," Africa News","","",
"Patrick Luganda, New Vision (Kampala)","","","Science and Health;Ugandan Doctors Reject Ssali's Pills","270 words"," Africa News","","",
"New Vision (Kampala)","","","Science and Health;AIDS Drugs Welcome (Editorial)","540 words"," Africa News","","",
"Vision Reporter, New Vision (Kampala)","","","Uganda;Museveni, MPs Meet Over Protected Villages","217 words"," Africa News","","",
"New Vision (Kampala)","","","Business and Finance;Recommendations Of The Privatisation Unit Technical Report To DRIC","1014 words"," Africa News","","",
"Yunusu Abbey, New Vision (Kampala)","","","Uganda;NSSF House Stalls","587 words"," Africa News","","",
"John B. Wasswa, L. Wamanga and J. Kakande, New Vision (Kampala)","","","Business and Finance;Uganda: Controversy Erupts Over Sheraton Bid","888 words"," Africa News","","",
"John Kakande, New Vision (Kampala)","","","Uganda;African President Named In Saga","654 words"," Africa News","","",
"Chrispin Inambao, The Namibian (Windhoek)","","","Namibia;Gurirab to sign mine ban today","170 words"," Africa News","","",
"Tabby Moyo, The Namibian (Windhoek)","","","Namibia;Report confirms customs swindle, Recommends 'full investigation'","629 words"," Africa News","","",
"Tabby Moyo, The Namibian (Windhoek)","","","Namibia;Low fish quotas 'are not yet final'","479 words"," Africa News","","",
"Helge Schutz, The Namibian (Windhoek)","","","Namibia;DTA walk-out of NC over new post","433 words"," Africa News","","",
"John Yeld, Cape Argus (Cape Town)","","","South Africa;Battered Winnie prepares to fight for her life","653 words"," Africa News","","",
"John Yeld, Cape Argus (Cape Town)","","","South Africa;Zinzi 'egged on torture'","206 words"," Africa News","","",
"John Yeld, Cape Argus (Cape Town)","","","South Africa;Informer 'Winnie's lover'","199 words"," Africa News","","",
"John Yeld, Cape Argus (Cape Town)","","","South Africa;Sibaya faces perjury charges as Goldstone probe clears Ntsebeza","372 words"," Africa News","","",
"Jermaine Craig, Cape Argus (Cape Town)","","","South Africa;Adderley Street swept clear of hawkers","298 words"," Africa News","","",
"John Yeld, Cape Argus (Cape Town)","","","South Africa;Albertina considers TRC return","167 words"," Africa News","","",
"Edward West, Cape Argus (Cape Town)","","","Business and Finance;South Africa's KWV uncorks battle plan for world market","297 words"," Africa News","","",
"Cape Argus (Cape Town)","","","South Africa;Life, death and the constitution (Editorial)","319 words"," Africa News","","",
"Henri du Plessis, Cape Argus (Cape Town)","","","Business and Finance;Cape firm's diesel deal sparks row","197 words"," Africa News","","",
"John Yeld, Cape Argus (Cape Town)","","","South Africa;'Mummy told us to kill' - Stompie kicked like a ball, says 'coach'","749 words"," Africa News","","",
"Michael Morris, Cape Argus (Cape Town)","","","South Africa;Chris Nissen quits politics","222 words"," Africa News","","",
"Joseph Aranes, Cape Argus (Cape Town)","","","Science and Health;Cuts will rip heart out of health, say SA hospital chiefs","296 words"," Africa News","","",
"Clive Sawyer, Cape Argus (Cape Town)","","","South Africa;'Drastic' public service jobs shake-up looms","365 words"," Africa News","","",
"Sabata Ngcai, Cape Argus (Cape Town)","","","South Africa;Teachers set for showdown on cutbacks","335 words"," Africa News","","",
"Justin Arenstein, African Eye News Service (South Africa)","","","South Africa;License fraud MEC ordered to pay R52 000 back to state","464 words"," Africa News","","",
"Goodson Machona, Post of Zambia (Lusaka)","","","Zambia;MPs welcomes Christon Tembo","269 words"," Africa News","","",
"Chilombo Mwondela, Post of Zambia (Lusaka)","","","Zambia;I've respect for Kaunda, says Chiluba","193 words"," Africa News","","",
"Mukalya Nampito, Post of Zambia (Lusaka)","","","Zambia;New Vice-President Tembo says: I feel great","604 words"," Africa News","","",
"Goodson Machona, Post of Zambia (Lusaka)","","","Zambia;Sondashi suspended","600 words"," Africa News","","",
"Akashambatwa Mbikusita-Lewanika (Commentary), Post of Zambia (Lusaka)","","","Zambia;King Fred's Pride And Power At Work","794 words"," Africa News","","",
"Reuben Phiri and Masautso Phiri, Post of Zambia (Lusaka)","","","Zambia;FTJ's reshuffles are a scapegoat, says Masheke","530 words"," Africa News","","",
"Mukalya Nampito, Post of Zambia (Lusaka)","","","Zambia;Government will not fund purchase of houses","443 words"," Africa News","","",
"Chilombo Mwondela, Post of Zambia (Lusaka)","","","Zambia;Agro policy implementation worries Chiluba","495 words"," Africa News","","",
"Panafrican News Agency","","","Business and Finance;Zimbabwe Stock Market Continues Downward Trend","218 words"," Africa News","","",
"Nelson Magombo, PANA Correspondent, Panafrican News Agency","","","Malawi;Thousands Of Malawians Bid Final Farewell To Banda","426 words"," Africa News","","",
"Paul Ejime, PANA Staff Correspondent, Panafrican News Agency","","","West Africa;Two W. African Presidents Confer With Abacha","253 words"," Africa News","","",
"Panafrican News Agency","","","Zimbabwe;Tax-Weary Zimbabweans Plan Mass Action Over Levy","483 words"," Africa News","","",
"Panafrican News Agency","","","Zimbabwe;Zimbabwe Traditional Healers Close To AIDS Cure","296 words"," Africa News","","",
"Musengwa Kayaya, PANA Staff Correspondent, Panafrican News Agency","","","United States and Africa;U.S. Envoy Pledges to Assist Africa's Reforms","392 words"," Africa News","","",
"Paul Ejime PANA Staff Correspondent, Panafrican News Agency","","","Nigeria;Health Care Expert Bemoans Nigeria's Healthcare System","370 words"," Africa News","","",
"Paul Ejime, PANA Staff Correspondent, Panafrican News Agency","","","Nigeria;Sowemimo, Ex- Nigerian Chief Justice, Dies at 77","315 words"," Africa News","","",
"Panafrican News Agency","","","Mozambique;Maputo Bank Administrator Murdered","190 words"," Africa News","","",
"Panafrican News Agency","","","Mozambique;Mozambican Sappers Demand Compensation","408 words"," Africa News","","",
"Panafrican News Agency","","","Zimbabwe;Farm Of Mugabe's Nephew For Redistribution","208 words"," Africa News","","",
"Panafrican News Agency","","","Southern Africa;Chissano Dismisses Swazi Claims","272 words"," Africa News","","",
"Panafrican News Agency","","","Uganda;Ugandan Doctors Reject 'Mariandina' AIDS Drugs","330 words"," Africa News","","",
"Panafrican News Agency","","","Libya;UN Delegation To Visit Tripoli","231 words"," Africa News","","",
"Farai Dzirutwe, PANA Correspondent, Panafrican News Agency","","","Science and Health;Grappling With Malaria Scourge in Southern Africa","715 words"," Africa News","","",
"Panafrican News Agency","","","Science and Health;Video on Epilepsy Launched in Zimbabwe","265 words"," Africa News","","",
"Panafrican News Agency","","","Zambia;Parliamentarian Suspended Over Coup Remarks","225 words"," Africa News","","",
"Paul Ejime, PANA Staff Correspondent, Panafrican News Agency","","","Nigeria;No Quick Fix To Nigerian Problems - Abacha","360 words"," Africa News","","",
"Panafrican News Agency","","","Science and Health;Uganda Chosen To Monitor Earthquake Disasters In Africa","376 words"," Africa News","","",
"Peter Masebu, PANA Staff Correspondent, Panafrican News Agency","","","Science and Health;Scientists Prepare For 10th African AIDS Conference","520 words"," Africa News","","",
"Panafrican News Agency","","","Rwanda;Annan Asks for 59 Million Dollars For Rwanda Genocide Court","362 words"," Africa News","","",
"Jerome Hule, PANA Correspondent, Panafrican News Agency","","","Congo Kinshasa;UN Investigation Team Fails To Take Off","313 words"," Africa News","","",
"Panafrican News Agency","","","Zimbabwe;Sithole Takes Witness Stand In Treason Trial","673 words"," Africa News","","",
"Panafrican News Agency","","","Science and Health;Concrete Actions Lacking As AIDS Eats Away African Youth","771 words"," Africa News","","",
"Panafrican News Agency","","","Science and Health;Sudanese Parliament Suspends Birth Control Project","287 words"," Africa News","","",
"Nation Team, The Nation (Nairobi)","","","Kenya;Council nurses join in national strike","913 words"," Africa News","","",
"Adieri Mula, The Nation (Nairobi)","","","Kenya;Cockar tells why cases are delayed","136 words"," Africa News","","",
"John Ashihundu, The Nation (Nairobi)","","","Sports - Soccer;Leopards fans attack club secretary","539 words"," Africa News","","",
"The Nation (Nairobi)","","","Kenya;Challenging times ahead for Chesoni (Editorial)","367 words"," Africa News","","",
"Lilian Nduta And Mburu Mwangi, The Nation (Nairobi)","","","Kenya;Chesoni's pledge on graft","1018 words"," Africa News","","",
"Nation Team, The Nation (Nairobi)","","","Kenya;Eight cleared for main race, Koigi, Maathai suffer a hitch","584 words"," Africa News","","",
"Justin Arenstein & Sifiso Zulu, African Eye News Service (South Africa)","","","South Africa;ABSA donates R500 000 for empowerment of women","190 words"," Africa News","","",
"Justin Arenstein & Dumisane Lubisi, African Eye News Service (South Africa)","","","South Africa;Re-negotiated Motheo contract awaiting Phosa's approval","447 words"," Africa News","","",
"Dumisane Lubisi, African Eye News Service (South Africa)","","","South Africa;Sheriff torches evicted farm labourer's house","298 words"," Africa News","","",
"United States Information Agency","","","United States and Africa; Jackson Stresses Need For Free And Fair Elections In Kenya","588 words"," Africa News","","",
"United States Information Agency","","","United States and Africa; Secretary Of State Albright Will Travel To Angola","79 words"," Africa News","","",
"United States Information Agency","","","United States and Africa; Background Briefing On Albright Africa Trip","3524 words"," Africa News","","",
"United States Information Agency","","","United States and Africa; Great Lakes To Be A Major Focus Of Albright Trip","7529 words"," Africa News","","",
"International Committee of the Red Cross","","","Congo Brazzaville; Water running again in Brazzaville","375 words"," Africa News","","",
"International Committee of the Red Cross","","","Senegal; Senegal: At work in Casamance","233 words"," Africa News","","",
"International Committee of the Red Cross","","","East Africa; Ethiopia/Somalia: No end in sight to the human tragedy","304 words"," Africa News","","",
"The International Freedom Of Expression Exchange","","","Nigeria; Update on journalists arrested and harassed","829 words"," Africa News","","",
